STATION,STATION_NAME,DATE,QGAG,QPCP
COOP:124782,LAKEVILLE IN US,20110609 11:30,0.75,-9999
COOP:124782,LAKEVILLE IN US,20110609 13:15,0.73,-9999
COOP:124782,LAKEVILLE IN US,20110609 13:30,0.74,-9999
COOP:124782,LAKEVILLE IN US,20110609 13:45,0.75,-9999
COOP:124782,LAKEVILLE IN US,20110609 15:15,0.76,-9999
COOP:124782,LAKEVILLE IN US,20110609 16:15,0.77,-9999
COOP:124782,LAKEVILLE IN US,20110610 06:15,0.75,-9999
COOP:124782,LAKEVILLE IN US,20110610 06:30,0.76,-9999
COOP:124782,LAKEVILLE IN US,20110610 07:00,0.77,-9999
COOP:124782,LAKEVILLE IN US,20110610 08:00,0.72,-9999
COOP:124782,LAKEVILLE IN US,20110610 08:15,0.73,-9999
COOP:124782,LAKEVILLE IN US,20110610 08:30,0.74,-9999
COOP:124782,LAKEVILLE IN US,20110610 08:45,0.75,-9999
COOP:124782,LAKEVILLE IN US,20110610 12:15,0.73,-9999
COOP:124782,LAKEVILLE IN US,20110610 12:30,0.74,-9999
COOP:124782,LAKEVILLE IN US,20110610 12:45,0.75,-9999
COOP:124782,LAKEVILLE IN US,20110610 14:30,0.77,-9999
COOP:124782,LAKEVILLE IN US,20110610 15:15,0.79,-9999
COOP:124782,LAKEVILLE IN US,20110611 01:00,0.79,-9999
COOP:124782,LAKEVILLE IN US,20110611 01:15,0.8,-9999
COOP:124782,LAKEVILLE IN US,20110611 03:30,0.76,-9999
COOP:124782,LAKEVILLE IN US,20110611 03:45,0.77,-9999
COOP:124782,LAKEVILLE IN US,20110611 04:00,0.78,-9999
COOP:124782,LAKEVILLE IN US,20110611 05:45,0.78,-9999
COOP:124782,LAKEVILLE IN US,20110611 09:00,0.79,-9999
COOP:124782,LAKEVILLE IN US,20110611 09:30,0.8,-9999
COOP:124782,LAKEVILLE IN US,20110611 10:15,0.81,-9999
COOP:124782,LAKEVILLE IN US,20110611 10:45,0.82,-9999
COOP:124782,LAKEVILLE IN US,20110611 11:45,0.83,-9999
COOP:124782,LAKEVILLE IN US,20110612 05:30,0.8,-9999
COOP:124782,LAKEVILLE IN US,20110612 05:45,0.81,-9999
COOP:124782,LAKEVILLE IN US,20110612 09:00,0.82,-9999
COOP:124782,LAKEVILLE IN US,20110612 11:45,0.83,-9999
COOP:124782,LAKEVILLE IN US,20110615 09:15,0.84,-9999
COOP:124782,LAKEVILLE IN US,20110615 09:30,0.85,-9999
COOP:124782,LAKEVILLE IN US,20110615 10:15,0.86,-9999
COOP:124782,LAKEVILLE IN US,20110616 05:00,0.8,-9999
COOP:124782,LAKEVILLE IN US,20110616 05:15,0.81,-9999
COOP:124782,LAKEVILLE IN US,20110616 05:30,0.82,-9999
COOP:124782,LAKEVILLE IN US,20110616 06:45,0.8,-9999
COOP:124782,LAKEVILLE IN US,20110616 07:00,0.81,-9999
COOP:124782,LAKEVILLE IN US,20110616 08:15,0.82,-9999
COOP:124782,LAKEVILLE IN US,20110616 09:00,0.83,-9999
COOP:124782,LAKEVILLE IN US,20110616 11:15,0.81,-9999
COOP:124782,LAKEVILLE IN US,20110616 11:30,0.82,-9999
COOP:124782,LAKEVILLE IN US,20110616 11:45,0.83,-9999
COOP:124782,LAKEVILLE IN US,20110616 12:00,0.85,-9999
COOP:124782,LAKEVILLE IN US,20110616 12:15,0.87,-9999
COOP:124782,LAKEVILLE IN US,20110616 12:30,0.88,-9999
COOP:124782,LAKEVILLE IN US,20110616 16:15,0.89,-9999
COOP:124782,LAKEVILLE IN US,20110617 07:45,0.86,-9999
COOP:124782,LAKEVILLE IN US,20110617 08:00,0.87,-9999
COOP:124782,LAKEVILLE IN US,20110617 09:00,0.88,-9999
COOP:124782,LAKEVILLE IN US,20110617 10:15,0.89,-9999
COOP:124782,LAKEVILLE IN US,20110618 15:45,0.97,-9999
COOP:124782,LAKEVILLE IN US,20110618 16:00,0.98,-9999
COOP:124782,LAKEVILLE IN US,20110619 01:15,0.93,-9999
COOP:124782,LAKEVILLE IN US,20110619 01:30,0.94,-9999
COOP:124782,LAKEVILLE IN US,20110619 02:30,0.95,-9999
COOP:124782,LAKEVILLE IN US,20110619 03:15,0.93,-9999
COOP:124782,LAKEVILLE IN US,20110619 03:30,0.94,-9999
COOP:124782,LAKEVILLE IN US,20110619 05:45,0.95,-9999
COOP:124782,LAKEVILLE IN US,20110619 09:30,0.89,-9999
COOP:124782,LAKEVILLE IN US,20110619 09:45,0.9,-9999
COOP:124782,LAKEVILLE IN US,20110619 10:00,0.91,-9999
COOP:124782,LAKEVILLE IN US,20110619 10:30,0.93,-9999
COOP:124782,LAKEVILLE IN US,20110619 10:45,0.94,-9999
COOP:124782,LAKEVILLE IN US,20110619 11:15,0.95,-9999
COOP:124782,LAKEVILLE IN US,20110619 11:30,0.96,-9999
COOP:124782,LAKEVILLE IN US,20110619 11:45,0.97,-9999
COOP:124782,LAKEVILLE IN US,20110619 13:30,0.98,-9999
COOP:124782,LAKEVILLE IN US,20110620 07:30,0.9,-9999
COOP:124782,LAKEVILLE IN US,20110620 07:45,0.91,-9999
COOP:124782,LAKEVILLE IN US,20110620 08:45,0.92,-9999
COOP:124782,LAKEVILLE IN US,20110620 11:45,0.94,-9999
COOP:124782,LAKEVILLE IN US,20110620 12:00,0.95,-9999
COOP:124782,LAKEVILLE IN US,20110620 12:15,0.96,-9999
COOP:124782,LAKEVILLE IN US,20110620 14:30,0.97,-9999
COOP:124782,LAKEVILLE IN US,20110620 14:45,0.98,-9999
COOP:124782,LAKEVILLE IN US,20110620 15:15,1,-9999
COOP:124782,LAKEVILLE IN US,20110620 15:45,1.01,-9999
COOP:124782,LAKEVILLE IN US,20110620 16:00,1.02,-9999
COOP:124782,LAKEVILLE IN US,20110621 02:00,0.96,-9999
COOP:124782,LAKEVILLE IN US,20110621 02:15,0.97,-9999
COOP:124782,LAKEVILLE IN US,20110621 03:45,0.98,-9999
COOP:124782,LAKEVILLE IN US,20110621 04:45,0.96,-9999
COOP:124782,LAKEVILLE IN US,20110621 05:00,0.97,-9999
COOP:124782,LAKEVILLE IN US,20110621 05:45,0.98,-9999
COOP:124782,LAKEVILLE IN US,20110621 08:15,0.94,-9999
COOP:124782,LAKEVILLE IN US,20110621 08:30,0.95,-9999
COOP:124782,LAKEVILLE IN US,20110621 09:00,0.99,-9999
COOP:124782,LAKEVILLE IN US,20110621 09:15,1,-9999
COOP:124782,LAKEVILLE IN US,20110621 09:30,1.01,-9999
COOP:124782,LAKEVILLE IN US,20110621 10:15,1.02,-9999
COOP:124782,LAKEVILLE IN US,20110621 20:15,1.04,-9999
COOP:124782,LAKEVILLE IN US,20110621 20:30,1.05,-9999
COOP:124782,LAKEVILLE IN US,20110622 05:00,1,-9999
COOP:124782,LAKEVILLE IN US,20110622 05:15,1.01,-9999
COOP:124782,LAKEVILLE IN US,20110622 08:15,1.02,-9999
COOP:124782,LAKEVILLE IN US,20110622 10:45,1.04,-9999
COOP:124782,LAKEVILLE IN US,20110622 11:00,1.05,-9999
COOP:124782,LAKEVILLE IN US,20110622 11:45,1.06,-9999
COOP:124782,LAKEVILLE IN US,20110622 14:45,1.07,-9999
COOP:124782,LAKEVILLE IN US,20110623 10:00,1.04,-9999
COOP:124782,LAKEVILLE IN US,20110623 10:15,1.05,-9999
COOP:124782,LAKEVILLE IN US,20110623 13:00,1.06,-9999
COOP:124782,LAKEVILLE IN US,20110623 15:15,1.07,-9999
COOP:124782,LAKEVILLE IN US,20110624 12:45,1,-9999
COOP:124782,LAKEVILLE IN US,20110624 13:00,1.01,-9999
COOP:124782,LAKEVILLE IN US,20110624 13:30,1.02,-9999
COOP:124782,LAKEVILLE IN US,20110624 13:45,1.03,-9999
COOP:124782,LAKEVILLE IN US,20110624 14:30,1.04,-9999
COOP:124782,LAKEVILLE IN US,20110625 06:00,1.06,-9999
COOP:124782,LAKEVILLE IN US,20110625 06:15,1.07,-9999
COOP:124782,LAKEVILLE IN US,20110625 09:15,1.07,-9999
COOP:124782,LAKEVILLE IN US,20110625 09:45,1.08,-9999
COOP:124782,LAKEVILLE IN US,20110625 18:30,1.09,-9999
COOP:124782,LAKEVILLE IN US,20110627 06:00,1.07,-9999
COOP:124782,LAKEVILLE IN US,20110627 06:15,1.08,-9999
COOP:124782,LAKEVILLE IN US,20110627 13:45,1.09,-9999
COOP:124782,LAKEVILLE IN US,20110628 03:15,1.07,-9999
COOP:124782,LAKEVILLE IN US,20110628 03:30,1.08,-9999
COOP:124782,LAKEVILLE IN US,20110628 09:00,1.09,-9999
COOP:124782,LAKEVILLE IN US,20110701 00:00,1.1,999.99
COOP:124782,LAKEVILLE IN US,20110701 00:15,1.11,0
COOP:124782,LAKEVILLE IN US,20110701 07:00,1.05,-9999
COOP:124782,LAKEVILLE IN US,20110701 08:15,1.06,0.1
COOP:124782,LAKEVILLE IN US,20110701 08:30,1.07,0.1
COOP:124782,LAKEVILLE IN US,20110701 10:00,1.08,0.1
COOP:124782,LAKEVILLE IN US,20110701 11:30,1.06,-9999
COOP:124782,LAKEVILLE IN US,20110701 11:45,1.07,0.1
COOP:124782,LAKEVILLE IN US,20110701 12:00,1.08,0.1
COOP:124782,LAKEVILLE IN US,20110701 12:15,1.09,0.1
COOP:124782,LAKEVILLE IN US,20110701 14:15,1.1,0.1
COOP:124782,LAKEVILLE IN US,20110701 14:45,1.11,0.1
COOP:124782,LAKEVILLE IN US,20110701 15:45,1.12,0.1
COOP:124782,LAKEVILLE IN US,20110701 17:45,1.13,0.1
COOP:124782,LAKEVILLE IN US,20110702 09:45,1.14,0.1
COOP:124782,LAKEVILLE IN US,20110702 10:15,1.15,0.1
COOP:124782,LAKEVILLE IN US,20110702 12:00,1.16,0.1
COOP:124782,LAKEVILLE IN US,20110703 08:15,0,-9999
COOP:124782,LAKEVILLE IN US,20110703 08:30,1.1,-9999
COOP:124782,LAKEVILLE IN US,20110703 10:00,1.12,-9999
COOP:124782,LAKEVILLE IN US,20110703 10:15,1.13,-9999
COOP:124782,LAKEVILLE IN US,20110703 10:30,1.14,-9999
COOP:124782,LAKEVILLE IN US,20110703 10:45,1.15,-9999
COOP:124782,LAKEVILLE IN US,20110703 11:15,1.16,-9999
COOP:124782,LAKEVILLE IN US,20110703 11:30,1.17,-9999
COOP:124782,LAKEVILLE IN US,20110703 12:00,1.18,-9999
COOP:124782,LAKEVILLE IN US,20110703 12:30,1.19,-9999
COOP:124782,LAKEVILLE IN US,20110704 08:45,1.19,-9999
COOP:124782,LAKEVILLE IN US,20110705 09:15,1.19,-9999
COOP:124782,LAKEVILLE IN US,20110705 09:45,999.99,999.99
COOP:124782,LAKEVILLE IN US,20110725 07:15,999.99,999.99
COOP:124782,LAKEVILLE IN US,20110725 07:30,1.27,-9999
COOP:124782,LAKEVILLE IN US,20110725 10:15,1.24,-9999
COOP:124782,LAKEVILLE IN US,20110725 10:30,1.25,0.1
COOP:124782,LAKEVILLE IN US,20110725 11:00,1.26,0.1
COOP:124782,LAKEVILLE IN US,20110725 11:15,1.27,0.1
COOP:124782,LAKEVILLE IN US,20110726 09:15,1.29,-9999
COOP:124782,LAKEVILLE IN US,20110726 09:30,1.3,-9999
COOP:124782,LAKEVILLE IN US,20110726 10:00,1.31,-9999
COOP:124782,LAKEVILLE IN US,20110728 10:30,1.29,-9999
COOP:124782,LAKEVILLE IN US,20110728 10:45,1.3,0.1
COOP:124782,LAKEVILLE IN US,20110728 11:30,1.31,0.1
COOP:124782,LAKEVILLE IN US,20110728 13:15,1.32,0.1
COOP:124782,LAKEVILLE IN US,20110729 04:15,1.35,0.3
COOP:124782,LAKEVILLE IN US,20110729 04:30,1.37,0.2
COOP:124782,LAKEVILLE IN US,20110729 04:45,1.41,0.4
COOP:124782,LAKEVILLE IN US,20110729 05:00,1.42,0.1
COOP:124782,LAKEVILLE IN US,20110729 05:30,1.43,0.1
COOP:124782,LAKEVILLE IN US,20110729 13:30,1.35,-9999
COOP:124782,LAKEVILLE IN US,20110729 13:45,1.36,0.1
COOP:124782,LAKEVILLE IN US,20110729 14:30,1.37,0.1
COOP:124782,LAKEVILLE IN US,20110729 15:00,1.38,0.1
COOP:124782,LAKEVILLE IN US,20110729 15:15,1.39,0.1
COOP:124782,LAKEVILLE IN US,20110729 15:30,1.4,0.1
COOP:124782,LAKEVILLE IN US,20110729 15:45,1.41,0.1
COOP:124782,LAKEVILLE IN US,20110729 16:00,1.42,0.1
COOP:124782,LAKEVILLE IN US,20110729 16:15,1.43,0.1
COOP:124782,LAKEVILLE IN US,20110729 16:30,1.44,0.1
COOP:124782,LAKEVILLE IN US,20110729 17:15,1.45,0.1
COOP:124782,LAKEVILLE IN US,20110730 09:15,1.41,-9999
COOP:124782,LAKEVILLE IN US,20110730 09:30,1.42,0.1
COOP:124782,LAKEVILLE IN US,20110730 09:45,1.43,0.1
COOP:124782,LAKEVILLE IN US,20110730 10:00,1.44,0.1
COOP:124782,LAKEVILLE IN US,20110730 10:45,1.45,0.1
COOP:124782,LAKEVILLE IN US,20110801 00:00,1.45,-9999
COOP:124782,LAKEVILLE IN US,20110801 00:15,1.45,0
COOP:124782,LAKEVILLE IN US,20110803 00:15,1.46,0.1
COOP:124782,LAKEVILLE IN US,20110803 12:00,1.43,-9999
COOP:124782,LAKEVILLE IN US,20110803 12:15,1.44,0.1
COOP:124782,LAKEVILLE IN US,20110803 12:45,1.45,0.1
COOP:124782,LAKEVILLE IN US,20110803 13:30,1.46,0.1
COOP:124782,LAKEVILLE IN US,20110803 14:45,1.47,0.1
COOP:124782,LAKEVILLE IN US,20110807 10:30,1.45,-9999
COOP:124782,LAKEVILLE IN US,20110807 10:45,1.46,0.1
COOP:124782,LAKEVILLE IN US,20110807 12:00,1.47,0.1
COOP:124782,LAKEVILLE IN US,20110807 12:45,1.48,0.1
COOP:124782,LAKEVILLE IN US,20110808 12:30,1.49,0.1
COOP:124782,LAKEVILLE IN US,20110808 20:45,1.5,0.1
COOP:124782,LAKEVILLE IN US,20110813 15:30,1.51,0.1
COOP:124782,LAKEVILLE IN US,20110813 18:30,1.53,0.2
COOP:124782,LAKEVILLE IN US,20110813 20:45,1.54,0.1
COOP:124782,LAKEVILLE IN US,20110814 05:30,1.55,0.1
COOP:124782,LAKEVILLE IN US,20110814 12:00,1.56,0.1
COOP:124782,LAKEVILLE IN US,20110818 16:45,1.57,0.1
COOP:124782,LAKEVILLE IN US,20110819 09:30,1.55,-9999
COOP:124782,LAKEVILLE IN US,20110819 09:45,1.56,0.1
COOP:124782,LAKEVILLE IN US,20110819 15:15,1.57,0.1
COOP:124782,LAKEVILLE IN US,20110820 08:45,1.54,-9999
COOP:124782,LAKEVILLE IN US,20110820 09:00,1.55,0.1
COOP:124782,LAKEVILLE IN US,20110820 14:30,1.56,0.1
COOP:124782,LAKEVILLE IN US,20110820 15:15,1.57,0.1
COOP:124782,LAKEVILLE IN US,20110820 17:45,1.58,0.1
COOP:124782,LAKEVILLE IN US,20110821 12:00,1.59,0.1
COOP:124782,LAKEVILLE IN US,20110824 09:00,1.57,-9999
COOP:124782,LAKEVILLE IN US,20110824 09:15,1.58,0.1
COOP:124782,LAKEVILLE IN US,20110824 10:15,1.59,0.1
COOP:124782,LAKEVILLE IN US,20110831 11:30,1.6,0.1
COOP:124782,LAKEVILLE IN US,20110901 00:00,1.6,-9999
COOP:124782,LAKEVILLE IN US,20110901 00:15,1.59,0
COOP:124782,LAKEVILLE IN US,20110901 09:45,1.6,-9999
COOP:124782,LAKEVILLE IN US,20110903 08:45,1.58,-9999
COOP:124782,LAKEVILLE IN US,20110903 09:00,1.59,0.1
COOP:124782,LAKEVILLE IN US,20110903 09:30,1.6,0.1
COOP:124782,LAKEVILLE IN US,20110903 18:15,1.64,0.4
COOP:124782,LAKEVILLE IN US,20110904 08:45,1.65,0.1
COOP:124782,LAKEVILLE IN US,20110904 14:15,1.66,0.1
COOP:124782,LAKEVILLE IN US,20110904 15:15,1.67,0.1
COOP:124782,LAKEVILLE IN US,20110905 09:15,1.65,-9999
COOP:124782,LAKEVILLE IN US,20110905 09:30,1.66,-9999
COOP:124782,LAKEVILLE IN US,20110905 14:45,1.67,-9999
COOP:124782,LAKEVILLE IN US,20110909 06:00,1.69,0.2
COOP:124782,LAKEVILLE IN US,20110909 06:15,1.7,0.1
COOP:124782,LAKEVILLE IN US,20110909 06:30,1.72,0.2
COOP:124782,LAKEVILLE IN US,20110909 06:45,1.73,0.1
COOP:124782,LAKEVILLE IN US,20110909 07:15,1.74,0.1
COOP:124782,LAKEVILLE IN US,20110909 19:30,1.75,0.1
COOP:124782,LAKEVILLE IN US,20110909 19:45,1.76,0.1
COOP:124782,LAKEVILLE IN US,20110910 10:45,1.73,-9999
COOP:124782,LAKEVILLE IN US,20110910 11:00,1.74,0.1
COOP:124782,LAKEVILLE IN US,20110910 12:30,1.75,0.1
COOP:124782,LAKEVILLE IN US,20110910 14:45,1.76,0.1
COOP:124782,LAKEVILLE IN US,20110910 16:00,1.77,0.1
COOP:124782,LAKEVILLE IN US,20110911 09:30,1.75,-9999
COOP:124782,LAKEVILLE IN US,20110911 09:45,1.76,-9999
COOP:124782,LAKEVILLE IN US,20110911 10:30,1.77,0.1
COOP:124782,LAKEVILLE IN US,20110914 16:30,1.78,0.1
COOP:124782,LAKEVILLE IN US,20110914 17:30,1.79,0.1
COOP:124782,LAKEVILLE IN US,20110915 11:15,1.8,0.1
COOP:124782,LAKEVILLE IN US,20110919 10:00,1.81,0.1
COOP:124782,LAKEVILLE IN US,20110920 11:00,1.82,0.1
COOP:124782,LAKEVILLE IN US,20110920 13:30,1.83,0.1
COOP:124782,LAKEVILLE IN US,20110921 06:30,1.81,-9999
COOP:124782,LAKEVILLE IN US,20110921 06:45,1.82,0.1
COOP:124782,LAKEVILLE IN US,20110921 12:45,1.83,0.1
COOP:124782,LAKEVILLE IN US,20110924 10:45,1.84,0.1
COOP:124782,LAKEVILLE IN US,20110924 13:45,1.85,0.1
COOP:124782,LAKEVILLE IN US,20110925 01:00,1.86,0.1
COOP:124782,LAKEVILLE IN US,20110925 01:30,1.87,0.1
COOP:124782,LAKEVILLE IN US,20110925 02:00,1.88,0.1
COOP:124782,LAKEVILLE IN US,20110925 02:15,1.89,0.1
COOP:124782,LAKEVILLE IN US,20110925 02:45,1.9,0.1
COOP:124782,LAKEVILLE IN US,20110925 16:15,1.91,0.1
COOP:124782,LAKEVILLE IN US,20110925 22:45,1.92,0.1
COOP:124782,LAKEVILLE IN US,20110925 23:15,1.93,0.1
COOP:124782,LAKEVILLE IN US,20110925 23:45,1.94,0.1
COOP:124782,LAKEVILLE IN US,20110926 00:15,1.95,0.1
COOP:124782,LAKEVILLE IN US,20110926 00:30,1.96,0.1
COOP:124782,LAKEVILLE IN US,20110926 00:45,1.97,0.1
COOP:124782,LAKEVILLE IN US,20110926 01:30,1.98,0.1
COOP:124782,LAKEVILLE IN US,20110926 02:30,1.99,0.1
COOP:124782,LAKEVILLE IN US,20110926 05:45,2,0.1
COOP:124782,LAKEVILLE IN US,20110926 11:15,2.01,0.1
COOP:124782,LAKEVILLE IN US,20110927 06:00,2.02,0.1
COOP:124782,LAKEVILLE IN US,20110927 10:15,2.03,0.1
COOP:124782,LAKEVILLE IN US,20110927 11:30,2.04,0.1
COOP:124782,LAKEVILLE IN US,20110927 12:45,2.05,0.1
COOP:124782,LAKEVILLE IN US,20110927 17:00,2.06,0.1
COOP:124782,LAKEVILLE IN US,20110927 19:45,2.07,0.1
COOP:124782,LAKEVILLE IN US,20110927 20:30,2.08,0.1
COOP:124782,LAKEVILLE IN US,20110927 21:45,2.09,0.1
COOP:124782,LAKEVILLE IN US,20110928 08:45,2.1,0.1
COOP:124782,LAKEVILLE IN US,20110928 09:00,2.11,0.1
COOP:124782,LAKEVILLE IN US,20110928 09:15,2.12,0.1
COOP:124782,LAKEVILLE IN US,20110928 09:45,2.13,0.1
COOP:124782,LAKEVILLE IN US,20110928 10:30,2.14,0.1
COOP:124782,LAKEVILLE IN US,20110928 14:45,2.15,0.1
COOP:124782,LAKEVILLE IN US,20110928 15:00,2.16,0.1
COOP:124782,LAKEVILLE IN US,20110929 09:30,2.17,0.1
COOP:124782,LAKEVILLE IN US,20110929 11:00,2.15,-9999
COOP:124782,LAKEVILLE IN US,20110929 11:15,2.16,0.1
COOP:124782,LAKEVILLE IN US,20110929 12:15,2.17,0.1
COOP:124782,LAKEVILLE IN US,20110929 14:45,2.18,0.1
COOP:124782,LAKEVILLE IN US,20110929 18:30,2.19,0.1
COOP:124782,LAKEVILLE IN US,20110930 04:00,2.2,0.1
COOP:124782,LAKEVILLE IN US,20110930 08:30,2.21,0.1
COOP:124782,LAKEVILLE IN US,20110930 10:30,2.2,-9999
COOP:124782,LAKEVILLE IN US,20110930 10:45,999.99,999.99
COOP:124782,LAKEVILLE IN US,20111001 00:00,999.99,999.99
COOP:124782,LAKEVILLE IN US,20111201 00:15,999.99,999.99
COOP:124782,LAKEVILLE IN US,20111210 03:15,999.99,999.99
COOP:124782,LAKEVILLE IN US,20111210 03:30,0.59,-9999
COOP:124782,LAKEVILLE IN US,20111214 01:30,0.6,0.1
COOP:124782,LAKEVILLE IN US,20111214 04:45,0.61,0.1
COOP:124782,LAKEVILLE IN US,20111214 05:30,0.62,0.1
COOP:124782,LAKEVILLE IN US,20111214 11:00,0.63,0.1
COOP:124782,LAKEVILLE IN US,20111214 11:45,0.64,0.1
COOP:124782,LAKEVILLE IN US,20111214 12:30,0.65,0.1
COOP:124782,LAKEVILLE IN US,20111214 13:30,0.66,0.1
COOP:124782,LAKEVILLE IN US,20111214 14:15,0.67,0.1
COOP:124782,LAKEVILLE IN US,20111214 14:45,0.68,0.1
COOP:124782,LAKEVILLE IN US,20111214 15:15,0.69,0.1
COOP:124782,LAKEVILLE IN US,20111214 15:45,0.7,0.1
COOP:124782,LAKEVILLE IN US,20111214 16:00,0.71,0.1
COOP:124782,LAKEVILLE IN US,20111214 16:30,0.72,0.1
COOP:124782,LAKEVILLE IN US,20111214 17:15,0.73,0.1
COOP:124782,LAKEVILLE IN US,20111214 18:15,0.74,0.1
COOP:124782,LAKEVILLE IN US,20111214 18:45,0.75,0.1
COOP:124782,LAKEVILLE IN US,20111214 19:15,0.76,0.1
COOP:124782,LAKEVILLE IN US,20111214 19:30,0.77,0.1
COOP:124782,LAKEVILLE IN US,20111214 21:15,0.78,0.1
COOP:124782,LAKEVILLE IN US,20111214 23:00,0.79,0.1
COOP:124782,LAKEVILLE IN US,20111215 00:15,0.8,0.1
COOP:124782,LAKEVILLE IN US,20111217 08:45,0.78,-9999
COOP:124782,LAKEVILLE IN US,20111217 09:00,0.79,0.1
COOP:124782,LAKEVILLE IN US,20111223 14:30,0.8,0.1
COOP:124782,LAKEVILLE IN US,20111227 08:15,0.81,0.1
COOP:124782,LAKEVILLE IN US,20111227 11:00,0.82,0.1
COOP:124782,LAKEVILLE IN US,20111228 13:45,0.83,0.1
COOP:124782,LAKEVILLE IN US,20111230 14:45,0.84,0.1
COOP:124782,LAKEVILLE IN US,20111230 19:00,0.85,0.1
COOP:124782,LAKEVILLE IN US,20111230 23:00,0.86,0.1
COOP:124782,LAKEVILLE IN US,20111231 09:15,0.84,-9999
COOP:124782,LAKEVILLE IN US,20111231 09:30,0.85,0.1
COOP:124782,LAKEVILLE IN US,20111231 10:30,0.86,0.1
COOP:124782,LAKEVILLE IN US,20111231 13:30,0.83,-9999
COOP:124782,LAKEVILLE IN US,20111231 13:45,0.84,0.1
COOP:124782,LAKEVILLE IN US,20111231 14:00,0.85,0.1
COOP:124782,LAKEVILLE IN US,20111231 15:15,0.86,0.1
COOP:124782,LAKEVILLE IN US,20120101 00:00,0.85,-9999
COOP:124782,LAKEVILLE IN US,20120101 00:15,0.85,0
COOP:124782,LAKEVILLE IN US,20120101 08:15,0.86,0.1
COOP:124782,LAKEVILLE IN US,20120102 02:30,0.87,0.1
COOP:124782,LAKEVILLE IN US,20120102 12:00,0.88,0.1
COOP:124782,LAKEVILLE IN US,20120102 18:30,0.89,0.1
COOP:124782,LAKEVILLE IN US,20120103 04:45,0.9,0.1
COOP:124782,LAKEVILLE IN US,20120111 23:00,0.91,0.1
COOP:124782,LAKEVILLE IN US,20120114 12:15,0.92,0.1
COOP:124782,LAKEVILLE IN US,20120117 05:45,0.93,0.1
COOP:124782,LAKEVILLE IN US,20120117 06:00,0.94,0.1
COOP:124782,LAKEVILLE IN US,20120117 06:30,0.95,0.1
COOP:124782,LAKEVILLE IN US,20120117 06:45,0.96,0.1
COOP:124782,LAKEVILLE IN US,20120117 07:00,0.97,0.1
COOP:124782,LAKEVILLE IN US,20120117 16:15,0.98,0.1
COOP:124782,LAKEVILLE IN US,20120119 11:00,0.99,0.1
COOP:124782,LAKEVILLE IN US,20120120 16:00,1,0.1
COOP:124782,LAKEVILLE IN US,20120120 17:30,1.01,0.1
COOP:124782,LAKEVILLE IN US,20120120 19:15,1.02,0.1
COOP:124782,LAKEVILLE IN US,20120120 21:45,1.03,0.1
COOP:124782,LAKEVILLE IN US,20120123 00:30,1.04,0.1
COOP:124782,LAKEVILLE IN US,20120123 02:30,1.06,0.2
COOP:124782,LAKEVILLE IN US,20120123 02:45,1.07,0.1
COOP:124782,LAKEVILLE IN US,20120123 03:15,1.08,0.1
COOP:124782,LAKEVILLE IN US,20120123 07:30,1.09,0.1
COOP:124782,LAKEVILLE IN US,20120123 09:00,1.1,0.1
COOP:124782,LAKEVILLE IN US,20120123 12:15,1.08,-9999
COOP:124782,LAKEVILLE IN US,20120123 12:30,1.09,0.1
COOP:124782,LAKEVILLE IN US,20120126 16:00,1.1,0.1
COOP:124782,LAKEVILLE IN US,20120126 18:30,1.11,0.1
COOP:124782,LAKEVILLE IN US,20120126 19:30,1.12,0.1
COOP:124782,LAKEVILLE IN US,20120126 20:30,1.13,0.1
COOP:124782,LAKEVILLE IN US,20120127 13:00,1.14,0.1
COOP:124782,LAKEVILLE IN US,20120128 11:45,1.15,0.1
COOP:124782,LAKEVILLE IN US,20120201 00:00,1.14,-9999
COOP:124782,LAKEVILLE IN US,20120201 00:15,1.14,0
COOP:124782,LAKEVILLE IN US,20120201 04:15,1.15,0.1
COOP:124782,LAKEVILLE IN US,20120201 14:00,1.13,-9999
COOP:124782,LAKEVILLE IN US,20120201 14:15,1.14,-9999
COOP:124782,LAKEVILLE IN US,20120201 17:15,1.15,-9999
COOP:124782,LAKEVILLE IN US,20120204 05:15,1.16,0.1
COOP:124782,LAKEVILLE IN US,20120204 17:30,1.17,0.1
COOP:124782,LAKEVILLE IN US,20120211 14:00,1.18,0.1
COOP:124782,LAKEVILLE IN US,20120214 15:00,1.19,0.1
COOP:124782,LAKEVILLE IN US,20120216 00:15,1.2,0.1
COOP:124782,LAKEVILLE IN US,20120216 04:45,1.21,0.1
COOP:124782,LAKEVILLE IN US,20120221 10:00,1.22,0.1
COOP:124782,LAKEVILLE IN US,20120222 10:15,1.23,0.1
COOP:124782,LAKEVILLE IN US,20120222 13:30,1.24,0.1
COOP:124782,LAKEVILLE IN US,20120222 15:15,1.25,0.1
COOP:124782,LAKEVILLE IN US,20120222 20:00,1.26,0.1
COOP:124782,LAKEVILLE IN US,20120223 21:15,1.27,0.1
COOP:124782,LAKEVILLE IN US,20120223 23:15,1.28,0.1
COOP:124782,LAKEVILLE IN US,20120224 06:30,1.29,0.1
COOP:124782,LAKEVILLE IN US,20120224 16:00,1.3,0.1
COOP:124782,LAKEVILLE IN US,20120225 15:30,1.31,0.1
COOP:124782,LAKEVILLE IN US,20120229 01:30,1.32,0.1
COOP:124782,LAKEVILLE IN US,20120229 02:00,1.33,0.1
