STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD,WESF,WT01,WT03,WT04,WT05,WT06,WT11
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/9/2010,0.04,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/11/2010,1.2,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/12/2010,0.12,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/13/2010,1.36,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/14/2010,0.02,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/15/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/17/2010,0.03,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/18/2010,0.57,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/19/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/20/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/22/2010,0.7,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/23/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/24/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/25/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/26/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/27/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/29/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/30/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",5/31/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/1/2010,1.45,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/2/2010,0.26,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/3/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/4/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/5/2010,0.12,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/6/2010,0.26,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/7/2010,0.02,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/9/2010,0.33,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/10/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/11/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/12/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/13/2010,0.1,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/14/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/15/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/16/2010,0.46,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/17/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/18/2010,0.06,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/19/2010,1.24,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/20/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/21/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/22/2010,1.13,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/23/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/24/2010,1.44,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/26/2010,0.43,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/27/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/28/2010,0.45,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/29/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",6/30/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/1/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/2/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/3/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/4/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/5/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/6/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/7/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/8/2010,0.04,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/9/2010,0.04,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/10/2010,0,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/11/2010,1.38,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/12/2010,0.14,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/13/2010,0.65,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/14/2010,0.08,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/15/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/16/2010,0.01,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/17/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/18/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/19/2010,0.16,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/20/2010,0,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/21/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/22/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/23/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/24/2010,0.54,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/25/2010,2,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/26/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/27/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/28/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/29/2010,0.32,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/30/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",7/31/2010,0.77,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/1/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/2/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/3/2010,0.73,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/4/2010,0.2,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/5/2010,0.17,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/6/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/7/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/8/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/9/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/10/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/11/2010,0,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/12/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/13/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/14/2010,0,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/15/2010,0.02,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/16/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/17/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/18/2010,0.06,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/19/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/20/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/21/2010,0.2,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/22/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/23/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/24/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/25/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",8/26/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/13/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/14/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/15/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/16/2010,0.18,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/17/2010,0.02,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/18/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/20/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/21/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/22/2010,0.69,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/23/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/24/2010,0.12,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/25/2010,0,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/26/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/27/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/28/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/29/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",9/30/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/1/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/2/2010,0.31,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/3/2010,0.17,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/4/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/5/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/6/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/7/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/15/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/16/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/17/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/19/2010,0,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/20/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/21/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/22/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/23/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/24/2010,0.13,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/25/2010,0.14,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/26/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/27/2010,0.31,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/28/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/29/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/30/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",10/31/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/1/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/2/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/3/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/4/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/5/2010,0.47,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/6/2010,0.18,0.6,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/8/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/9/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/10/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/11/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/12/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/13/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/14/2010,0.14,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/15/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/16/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/17/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/18/2010,0,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/19/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/21/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/22/2010,0.03,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/23/2010,0.8,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/24/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/25/2010,0.56,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/26/2010,0.14,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/27/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/28/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/29/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",11/30/2010,0.77,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/1/2010,0.02,0.2,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/2/2010,0.01,0.2,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/3/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/4/2010,0.15,1.9,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/5/2010,0.17,2.2,,,,,,0.2,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/6/2010,0,,0,,,,0,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/7/2010,0.05,2,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/8/2010,0,0,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/9/2010,0,0,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/10/2010,0.11,1.1,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/11/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/12/2010,0.69,1,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/13/2010,0.76,9.5,,,,,,0.8,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/14/2010,0.15,6.5,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/15/2010,0,0.1,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/16/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/17/2010,0.02,0.5,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/18/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/19/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/20/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/21/2010,0.16,2,,,,,,0.2,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/22/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/23/2010,0,0,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/24/2010,0.02,0.1,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/25/2010,0.08,0.8,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/27/2010,0.01,,0.1,,,,0,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/28/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/29/2010,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/30/2010,0.02,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",12/31/2010,0.01,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/1/2011,0.64,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/2/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/3/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/5/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/6/2011,0.01,0.1,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/7/2011,0.05,0.8,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/8/2011,0.06,1.2,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/10/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/12/2011,0.75,11,,,,,,0.8,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/13/2011,0,0,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/14/2011,0,0,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/15/2011,0,0,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/16/2011,0,0,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/17/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/18/2011,0.12,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/19/2011,0.02,0,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/20/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/21/2011,0.04,0.5,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/22/2011,0.02,0.6,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/23/2011,0.02,0.5,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/24/2011,0.05,0.7,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/25/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/26/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/27/2011,0.02,0.2,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/28/2011,0.09,1.3,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/29/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",1/30/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/1/2011,0.09,0.9,,,,,,0.1,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/3/2011,0.71,5.2,,,,,,0.7,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/4/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/5/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/6/2011,0.02,0.5,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/8/2011,0.2,4.5,,,,,,0.2,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/9/2011,0.04,1,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/10/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/11/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/12/2011,0.01,0,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/13/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/14/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/15/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/16/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/18/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/19/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/21/2011,0.56,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/22/2011,0.18,1,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/23/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/24/2011,0.05,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/25/2011,0.24,2.7,,,,,,0.2,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/26/2011,0.04,0.4,,,,,,0,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/27/2011,0.04,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",2/28/2011,0.81,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",3/1/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",3/2/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",3/3/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",3/4/2011,0.01,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",3/5/2011,0.77,,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",3/6/2011,0.29,2.3,,,,,,2.9,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",3/7/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",3/8/2011,0,0,,,,,,,,,,,,
US1INPT0029,"VALPARAISO 0.4 SSW, IN US",3/9/2011,0.2,,,,,,,,,,,,,
