"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN"
"US1INEL0016","41.651","-85.7825","266.1","2009-05-15","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-05-16","1.44",,
"US1INEL0016","41.651","-85.7825","266.1","2009-05-17","0.02",,
"US1INEL0016","41.651","-85.7825","266.1","2009-05-27","0.88",,
"US1INEL0016","41.651","-85.7825","266.1","2009-05-28","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-05-29","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-01","0.21",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-02","0.71",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-03","0.02",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-04","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-05","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-06","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-07","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-08","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-09","0.03",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-10","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-11","0.04",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-12","1.39",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-13","0.01",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-14","0.15",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-15","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-16","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-17","0.48",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-18","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-19","0.72",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-20","0.64",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-21","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-22","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-23","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-24","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-25","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-26","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-27","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-28","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-29","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-06-30","0.03",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-01","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-02","0.03",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-03","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-04","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-05","0.03",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-06","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-07","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-08","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-09","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-10","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-11","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-12","0.30",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-13","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-14","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-15","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-16","0.08",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-17","0.14",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-18","0.03",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-19","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-20","0.45",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-21","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-22","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-23","0.43",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-25","0.64",,
"US1INEL0016","41.651","-85.7825","266.1","2009-07-26","0.39",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-01","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-02","0.07",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-03","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-04","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-05","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-06","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-07","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-08","0.11",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-09","0.13",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-10","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-11","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-12","0.12",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-13","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-14","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-15","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-16","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-17","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-18","3.49",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-19","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-20","0.15",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-21","0.48",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-22","0.43",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-23","0.09",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-24","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-25","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-29","0.12",,
"US1INEL0016","41.651","-85.7825","266.1","2009-08-30","0.03",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-01","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-02","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-03","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-04","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-05","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-06","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-07","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-08","0.01",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-09","0.02",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-10","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-11","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-12","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-13","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-14","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-15","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-16","0.01",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-17","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-18","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-19","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-20","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-21","0.01",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-22","0.05",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-23","0.67",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-24","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-25","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-26","0.05",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-27","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-28","0.26",,
"US1INEL0016","41.651","-85.7825","266.1","2009-09-29","0.16",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-01","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-02","0.98",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-03","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-04","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-05","0.24",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-06","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-07","0.16",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-08","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-09","0.30",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-10","0.58",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-11","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-12","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-13","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-16","0.26",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-17","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-18","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-19","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-20","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-21","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-22","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-23","0.98",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-24","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2009-10-25","0.12",,
"US1INEL0016","41.651","-85.7825","266.1","2010-04-13","0.01",,
"US1INEL0016","41.651","-85.7825","266.1","2010-04-14","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2010-04-15","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2010-04-16","0.07",,
"US1INEL0016","41.651","-85.7825","266.1","2010-04-17","0.11",,
"US1INEL0016","41.651","-85.7825","266.1","2010-04-18","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2010-04-24","0.62",,
"US1INEL0016","41.651","-85.7825","266.1","2010-04-25","0.26",,
"US1INEL0016","41.651","-85.7825","266.1","2010-04-26","1.23",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-01","0.09",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-02","0.44",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-03","0.11",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-05","0.02",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-07","0.26",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-08","0.85",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-09","0.05",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-10","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-11","0.83",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-12","0.46",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-13","0.30",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-14","0.02",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-21","0.50",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-22","0.73",,
"US1INEL0016","41.651","-85.7825","266.1","2010-05-23","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2010-06-01","0.43",,
"US1INEL0016","41.651","-85.7825","266.1","2010-06-09","0.37",,
"US1INEL0016","41.651","-85.7825","266.1","2010-06-10","0.00",,
"US1INEL0016","41.651","-85.7825","266.1","2010-06-11","0.03",,
"US1INEL0016","41.651","-85.7825","266.1","2010-06-14","0.51",,
"US1INEL0016","41.651","-85.7825","266.1","2010-06-15","0.03",,
"US1INEL0016","41.651","-85.7825","266.1","2010-06-16","0.57",,
"US1INEL0016","41.651","-85.7825","266.1","2010-06-19","1.52",,
"US1INEL0016","41.651","-85.7825","266.1","2011-05-26","1.83",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-14","0.42",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-15","0.06",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-16","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-17","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-18","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-19","0.06",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-20","0.46",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-21","0.25",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-22","0.14",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-23","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-24","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-25","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-26","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-27","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-28","0.68",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-29","0.08",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-04-30","0.01",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-01","0.46",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-02","0.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-03","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-04","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-05","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-06","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-07","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-08","0.16",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-09","0.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-10","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-11","0.06",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-12","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-13","0.01",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-14","0.98",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-15","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-16","1.77",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-17","0.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-18","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-19","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-20","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-21","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-22","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-23","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-24","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-25","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-26","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-27","1.11",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-28","0.01",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-29","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-30","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-05-31","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-01","0.01",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-02","0.66",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-03","0.05",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-04","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-05","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-06","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-07","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-08","0.01",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-09","0.04",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-10","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-11","0.03",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-16","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-17","0.25",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-18","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-19","0.32",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-20","0.58",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-21","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-22","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-23","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-24","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-25","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-26","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-27","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-28","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-29","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-06-30","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-01","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-02","0.01",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-03","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-04","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-05","0.04",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-06","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-07","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-08","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-09","0.01",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-10","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-11","0.37",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-12","0.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-13","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-14","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-15","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-16","0.08",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-17","0.48",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-18","0.13",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-19","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-20","0.08",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-21","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-22","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-23","0.27",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-24","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-25","0.75",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-26","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-27","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-28","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-29","0.08",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-30","0.03",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-07-31","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-01","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-02","0.12",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-03","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-04","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-05","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-06","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-07","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-08","0.08",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-09","0.05",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-10","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-11","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-12","0.08",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-13","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-14","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-15","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-16","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-17","0.28",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-18","4.88",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-19","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-20","0.18",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-21","0.58",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-22","0.38",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-23","0.09",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-24","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-25","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-26","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-27","0.79",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-28","1.12",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-29","0.06",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-30","0.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-08-31","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-01","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-02","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-03","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-04","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-05","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-06","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-07","0.01",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-08","0.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-09","0.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-10","0.07",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-11","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-12","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-13","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-14","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-15","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-16","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-17","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-18","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-19","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-20","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-21","0.04",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-22","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-23","0.10",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-24","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-25","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-26","0.04",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-27","0.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-28","0.12",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-29","0.06",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-09-30","0.01",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-01","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-02","1.09",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-03","0.07",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-04","0.11",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-05","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-06","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-07","0.11",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-08","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-09","0.41",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-10","0.58",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-11","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-12","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-13","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-14","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-15","0.14",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-16","0.10",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-17","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-18","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-19","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-20","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-21","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-22","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-23","1.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-24","0.27",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-25","0.03",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-26","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-27","0.02",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-28","0.22",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-29","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-30","0.19",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-10-31","0.62",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-01","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-02","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-03","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-04","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-05","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-06","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-07","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-08","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-09","0.00",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-10","0.08",,
"US1INEL0017","41.4847","-85.7701","252.1","2009-11-11","0.16",,
